script_id,imdb_character_name,words,gender,age,imdb_id,title,year,gross,proportion_of_dialogue
1826,deke carter - d,514,m,43,tt0056869,The Birds,1963,,0.0233678851
1826,deputy al malon,660,m,56,tt0056869,The Birds,1963,,0.0300054555
1826,drunken doomsay,182,m,55,tt0056869,The Birds,1963,,0.0082742317
1826,helen carter,326,f,42,tt0056869,The Birds,1963,,0.0148208765
1826,lydia brenner,2062,f,54,tt0056869,The Birds,1963,,0.0937443171
1826,melanie daniels,6090,f,33,tt0056869,The Birds,1963,,0.2768685215
1826,mitch brenner,5580,m,33,tt0056869,The Birds,1963,,0.2536824877
1826,mrs. bundy - or,1264,f,85,tt0056869,The Birds,1963,,0.0574649936
1826,mrs. macgruder ,576,f,68,tt0056869,The Birds,1963,,0.0261865794
1826,sam - man in di,204,m,51,tt0056869,The Birds,1963,,0.0092744135
1826,sebastian shole,242,m,49,tt0056869,The Birds,1963,,0.0110020004
1826,traveling sales,330,m,48,tt0056869,The Birds,1963,,0.0150027278
1826,woman,476,f,,tt0056869,The Birds,1963,,0.0216402982
1831,alexei,566,m,35,tt0188453,Birthday Girl,2001,7,0.0512959942
1831,bank manager,626,m,29,tt0188453,Birthday Girl,2001,7,0.0567337321
1831,clare,130,f,,tt0188453,Birthday Girl,2001,7,0.0117817655
1831,john,4530,m,31,tt0188453,Birthday Girl,2001,7,0.4105492115
1831,robert moseley,120,m,31,tt0188453,Birthday Girl,2001,7,0.0108754758
1831,"sophia, alias n",2552,f,34,tt0188453,Birthday Girl,2001,7,0.2312851187
1831,yuri,2510,m,34,tt0188453,Birthday Girl,2001,7,0.2274787022
1838,angela,806,f,54,tt0462200,Black Snake Moan,2006,12,0.0373320982
1838,bojo,172,m,,tt0462200,Black Snake Moan,2006,12,0.0079666512
1838,charlie,2084,m,59,tt0462200,Black Snake Moan,2006,12,0.0965261695
1838,deke woods,136,m,45,tt0462200,Black Snake Moan,2006,12,0.0062992126
1838,ella mae,174,f,,tt0462200,Black Snake Moan,2006,12,0.0080592867
1838,gill,878,m,29,tt0462200,Black Snake Moan,2006,12,0.0406669755
1838,jesse,220,f,,tt0462200,Black Snake Moan,2006,12,0.0101899027
1838,kell,116,f,27,tt0462200,Black Snake Moan,2006,12,0.0053728578
1838,lazarus,8474,m,58,tt0462200,Black Snake Moan,2006,12,0.3924965262
1838,lincoln,280,m,,tt0462200,Black Snake Moan,2006,12,0.0129689671
1838,mayella,320,f,,tt0462200,Black Snake Moan,2006,12,0.0148216767
1838,rae,4060,f,26,tt0462200,Black Snake Moan,2006,12,0.1880500232
1838,ronnie,1858,m,25,tt0462200,Black Snake Moan,2006,12,0.0860583604
1838,rose woods,532,f,50,tt0462200,Black Snake Moan,2006,12,0.0246410375
1838,sandy,308,f,42,tt0462200,Black Snake Moan,2006,12,0.0142658638
1838,tehronne,1172,m,,tt0462200,Black Snake Moan,2006,12,0.0542843909
1841,beth macintyre,131,f,39,tt0947798,Black Swan,2010,117,0.0298337509
1841,erica sayers,860,f,62,tt0947798,Black Swan,2010,117,0.1958551583
1841,nina sayers,1349,f,29,tt0947798,Black Swan,2010,117,0.3072193122
1841,thomas leroy,1947,m,44,tt0947798,Black Swan,2010,117,0.4434069688
1841,veronica,104,f,23,tt0947798,Black Swan,2010,117,0.0236848098
1843,blade,3334,m,36,tt0120611,Blade,1998,129,0.2330164943
1843,curtis webb,272,m,36,tt0120611,Blade,1998,129,0.0190103439
1843,deacon frost,4144,m,25,tt0120611,Blade,1998,129,0.28962818
1843,dragonetti,410,m,54,tt0120611,Blade,1998,129,0.0286552977
1843,kam,138,m,39,tt0120611,Blade,1998,129,0.0096449539
1843,karen,2782,f,28,tt0120611,Blade,1998,129,0.1944366788
1843,mercury,206,f,27,tt0120611,Blade,1998,129,0.0143975398
1843,quinn,378,m,32,tt0120611,Blade,1998,129,0.0264187867
1843,racquel,128,f,30,tt0120611,Blade,1998,129,0.0089460442
1843,vanessa,432,f,27,tt0120611,Blade,1998,129,0.0301928991
1843,whistler,2084,m,62,tt0120611,Blade,1998,129,0.1456527817
1846,asad,322,m,42,tt0187738,Blade II,2002,122,0.0278161714
1846,blade,3126,m,40,tt0187738,Blade II,2002,122,0.2700414651
1846,blood bank nurs,136,f,,tt0187738,Blade II,2002,122,0.0117484451
1846,chupa,448,m,30,tt0187738,Blade II,2002,122,0.0387007602
1846,damaskinos,1004,m,40,tt0187738,Blade II,2002,122,0.0867311679
1846,nomak,504,m,34,tt0187738,Blade II,2002,122,0.0435383552
1846,nyssa,1928,f,30,tt0187738,Blade II,2002,122,0.1665514858
1846,reaper,228,m,,tt0187738,Blade II,2002,122,0.0196959226
1846,reinhardt,678,m,52,tt0187738,Blade II,2002,122,0.058569454
1846,rush,152,m,37,tt0187738,Blade II,2002,122,0.0131306151
1846,scud,1312,m,33,tt0187738,Blade II,2002,122,0.1133379406
1846,whistler,1738,m,66,tt0187738,Blade II,2002,122,0.150138217
1849,bryant,908,m,47,tt0083658,Blade Runner,1982,4,0.0648849507
1849,dr. eldon tyrel,1288,m,55,tt0083658,Blade Runner,1982,4,0.0920394455
1849,hannibal chew,196,m,53,tt0083658,Blade Runner,1982,4,0.0140060026
1849,holden,882,m,38,tt0083658,Blade Runner,1982,4,0.0630270116
1849,j.f. sebastian,852,m,38,tt0083658,Blade Runner,1982,4,0.0608832357
1849,leon kowalski,682,m,37,tt0083658,Blade Runner,1982,4,0.0487351722
1849,pris,444,f,22,tt0083658,Blade Runner,1982,4,0.0317278834
1849,rachael,1634,f,23,tt0083658,Blade Runner,1982,4,0.1167643276
1849,rick deckard,4686,m,40,tt0083658,Blade Runner,1982,4,0.3348577962
1849,roy batty,1978,m,38,tt0083658,Blade Runner,1982,4,0.1413462913
1849,taffey lewis,444,m,47,tt0083658,Blade Runner,1982,4,0.0317278834
1853,adam,7260,m,31,tt0124298,Blast from the Past,1999,45,0.3063291139
1853,bellboy,130,m,27,tt0124298,Blast from the Past,1999,45,0.0054852321
1853,betty,158,f,,tt0124298,Blast from the Past,1999,45,0.0066666667
1853,calvin,3376,m,56,tt0124298,Blast from the Past,1999,45,0.1424472574
1853,cliff,342,m,28,tt0124298,Blast from the Past,1999,45,0.0144303797
1853,dave,140,m,43,tt0124298,Blast from the Past,1999,45,0.005907173
1853,eve,6128,f,23,tt0124298,Blast from the Past,1999,45,0.2585654008
1853,helen,2390,f,50,tt0124298,Blast from the Past,1999,45,0.1008438819
1853,jerry,366,m,45,tt0124298,Blast from the Past,1999,45,0.015443038
1853,realtor,110,m,,tt0124298,Blast from the Past,1999,45,0.0046413502
1853,soda jerk,580,m,31,tt0124298,Blast from the Past,1999,45,0.0244725738
1853,streetwalker,236,m,30,tt0124298,Blast from the Past,1999,45,0.0099578059
1853,troy,2484,m,36,tt0124298,Blast from the Past,1999,45,0.1048101266
1855,big tony' hami,222,m,34,tt0878804,The Blind Side,2009,296,0.0147665292
1855,alton,447,m,,tt0878804,The Blind Side,2009,296,0.0297326061
1855,beth,177,f,44,tt0878804,The Blind Side,2009,296,0.0117733138
1855,coach cotton,1277,m,52,tt0878804,The Blind Side,2009,296,0.0849408009
1855,collins tuohy,295,f,20,tt0878804,The Blind Side,2009,296,0.0196221897
1855,cousin bobby,621,m,55,tt0878804,The Blind Side,2009,296,0.0413063722
1855,denise oher,161,f,53,tt0878804,The Blind Side,2009,296,0.0107090595
1855,elaine,161,f,,tt0878804,The Blind Side,2009,296,0.0107090595
1855,leigh anne tuoh,5617,f,45,tt0878804,The Blind Side,2009,296,0.3736197951
1855,michael oher,1937,m,25,tt0878804,The Blind Side,2009,296,0.1288412931
1855,milford #66,148,m,,tt0878804,The Blind Side,2009,296,0.0098443528
1855,miss sue,591,f,61,tt0878804,The Blind Side,2009,296,0.0393108953
1855,mrs. boswell,506,f,44,tt0878804,The Blind Side,2009,296,0.033657044
1855,mrs. smith,246,f,,tt0878804,The Blind Side,2009,296,0.0163629107
1855,principal sands,219,m,57,tt0878804,The Blind Side,2009,296,0.0145669815
1855,s.j. tuohy,422,m,,tt0878804,The Blind Side,2009,296,0.0280697087
1855,sean tuohy,1730,m,42,tt0878804,The Blind Side,2009,296,0.1150725023
1855,sherry,136,f,,tt0878804,The Blind Side,2009,296,0.009046162
1855,steven hamilton,121,m,,tt0878804,The Blind Side,2009,296,0.0080484236
1856,chloe,295,f,18,tt2132285,The Bling Ring,2013,6,0.0510822511
1856,female tv repor,160,f,,tt2132285,The Bling Ring,2013,6,0.0277056277
1856,kate from vanit,118,f,,tt2132285,The Bling Ring,2013,6,0.0204329004
1856,l.a. detective ,175,m,71,tt2132285,The Bling Ring,2013,6,0.0303030303
1856,laurie,601,f,41,tt2132285,The Bling Ring,2013,6,0.1040692641
1856,marc,1298,m,19,tt2132285,The Bling Ring,2013,6,0.2247619048
1856,nicki,1398,f,23,tt2132285,The Bling Ring,2013,6,0.2420779221
1856,rebecca,1285,f,,tt2132285,The Bling Ring,2013,6,0.2225108225
1856,ricky,109,m,48,tt2132285,The Bling Ring,2013,6,0.0188744589
1856,sam,336,f,19,tt2132285,The Bling Ring,2013,6,0.0581818182
1858,alex gates,4740,m,59,tt0115710,Blood and Wine,1996,2,0.3145948098
1858,dina reese,359,f,,tt0115710,Blood and Wine,1996,2,0.0238269065
1858,Gabriela 'Gabby,2030,f,27,tt0115710,Blood and Wine,1996,2,0.1347315325
1858,henry,750,m,33,tt0115710,Blood and Wine,1996,2,0.0497776598
1858,jason,3607,m,23,tt0115710,Blood and Wine,1996,2,0.2393973585
1858,Jeweller #1,158,m,56,tt0115710,Blood and Wine,1996,2,0.0104864937
1858,mike,101,m,46,tt0115710,Blood and Wine,1996,2,0.0067033915
1858,mr. frank reese,142,m,59,tt0115710,Blood and Wine,1996,2,0.0094245703
1858,suzanne,1536,f,41,tt0115710,Blood and Wine,1996,2,0.1019446472
1858,victor 'vic' sp,1644,m,63,tt0115710,Blood and Wine,1996,2,0.1091126303
1861,abby,1062,f,27,tt0086979,Blood Simple.,1984,4,0.1875331097
1861,julian marty,1066,m,44,tt0086979,Blood Simple.,1984,4,0.1882394491
1861,landlady,120,f,,tt0086979,Blood Simple.,1984,4,0.0211901819
1861,man from lubboc,137,m,,tt0086979,Blood Simple.,1984,4,0.0241921243
1861,meurice,955,m,38,tt0086979,Blood Simple.,1984,4,0.1686385308
1861,private detecti,768,m,49,tt0086979,Blood Simple.,1984,4,0.135617164
1861,radio evangelis,230,m,,tt0086979,Blood Simple.,1984,4,0.0406145153
1861,ray,935,m,38,tt0086979,Blood Simple.,1984,4,0.1651068338
1861,strip bar exhor,110,m,,tt0086979,Blood Simple.,1984,4,0.0194243334
1861,woman,280,f,,tt0086979,Blood Simple.,1984,4,0.0494437577
1863,alessandro,152,m,44,tt0221027,Blow,2001,81,0.0060601228
1863,augusto olivera,666,m,50,tt0221027,Blow,2001,81,0.0265529065
1863,barbara buckley,538,f,27,tt0221027,Blow,2001,81,0.0214496452
1863,cesar toban,586,m,41,tt0221027,Blow,2001,81,0.0233633682
1863,clara blanca,144,f,,tt0221027,Blow,2001,81,0.005741169
1863,derek foreal,1022,m,49,tt0221027,Blow,2001,81,0.040746352
1863,diego delgado,3330,m,33,tt0221027,Blow,2001,81,0.1327645323
1863,dr. bay,294,m,55,tt0221027,Blow,2001,81,0.0117215533
1863,ermine jung,816,f,33,tt0221027,Blow,2001,81,0.0325332908
1863,fred jung,894,m,47,tt0221027,Blow,2001,81,0.0356430907
1863,george jung,11204,m,38,tt0221027,Blow,2001,81,0.4466948409
1863,jack stevens,134,m,,tt0221027,Blow,2001,81,0.0053424767
1863,judge (chicago),156,f,54,tt0221027,Blow,2001,81,0.0062195997
1863,kevin dulli,828,m,33,tt0221027,Blow,2001,81,0.0330117216
1863,leon minghella,404,m,42,tt0221027,Blow,2001,81,0.0161071685
1863,mirtha jung,1292,f,27,tt0221027,Blow,2001,81,0.0515110438
1863,mr. t,160,m,39,tt0221027,Blow,2001,81,0.0063790766
1863,pablo escobar,1156,m,33,tt0221027,Blow,2001,81,0.0460888286
1863,tuna,910,m,25,tt0221027,Blow,2001,81,0.0362809983
1863,young kristina ,396,f,10,tt0221027,Blow,2001,81,0.0157882147
1866,aunt barbara,308,f,67,tt0090756,Blue Velvet,1986,20,0.0149514563
1866,ben,170,m,50,tt0090756,Blue Velvet,1986,20,0.0082524272
1866,coroner,252,m,64,tt0090756,Blue Velvet,1986,20,0.0122330097
1866,detective john ,1072,m,53,tt0090756,Blue Velvet,1986,20,0.052038835
1866,dorothy vallens,2810,f,34,tt0090756,Blue Velvet,1986,20,0.136407767
1866,dr. gynde,230,m,,tt0090756,Blue Velvet,1986,20,0.0111650485
1866,frank booth,1586,m,50,tt0090756,Blue Velvet,1986,20,0.0769902913
1866,jeffrey beaumon,8594,m,27,tt0090756,Blue Velvet,1986,20,0.417184466
1866,mike,504,m,,tt0090756,Blue Velvet,1986,20,0.0244660194
1866,mrs. beaumont,700,f,62,tt0090756,Blue Velvet,1986,20,0.0339805825
1866,mrs. williams,484,f,53,tt0090756,Blue Velvet,1986,20,0.0234951456
1866,sandy williams,3588,f,19,tt0090756,Blue Velvet,1986,20,0.1741747573
1866,yellow man,302,m,,tt0090756,Blue Velvet,1986,20,0.0146601942
1870,beth,3178,f,29,tt0106447,"Bodies, Rest & Motion",1993,1,0.2458610552
1870,carol,1952,f,30,tt0106447,"Bodies, Rest & Motion",1993,1,0.1510134612
1870,dine woman,122,f,,tt0106447,"Bodies, Rest & Motion",1993,1,0.0094383413
1870,elizabeth,292,f,18,tt0106447,"Bodies, Rest & Motion",1993,1,0.0225901284
1870,nick,4444,m,32,tt0106447,"Bodies, Rest & Motion",1993,1,0.3438031874
1870,sid,2938,m,32,tt0106447,"Bodies, Rest & Motion",1993,1,0.2272938264
1872,angela,262,f,,tt0082089,Body Heat,1981,,0.0114801507
1872,beverly,228,f,,tt0082089,Body Heat,1981,,0.0099903602
1872,judge costanza,362,m,,tt0082089,Body Heat,1981,,0.0158618877
1872,mary ann,146,f,26,tt0082089,Body Heat,1981,,0.0063973359
1872,matty walker,7204,f,27,tt0082089,Body Heat,1981,,0.3156603278
1872,michael glenn,374,m,,tt0082089,Body Heat,1981,,0.0163876961
1872,miles hardin,1756,m,,tt0082089,Body Heat,1981,,0.0769433003
1872,mrs. singer,154,f,67,tt0082089,Body Heat,1981,,0.0067478749
1872,ned racine,7368,m,31,tt0082089,Body Heat,1981,,0.3228463763
1872,oscar grace,1498,m,49,tt0082089,Body Heat,1981,,0.0656384191
1872,peter lowenstei,2142,m,34,tt0082089,Body Heat,1981,,0.0938568048
1872,roz kraft,108,f,40,tt0082089,Body Heat,1981,,0.0047322759
1872,stella,316,f,,tt0082089,Body Heat,1981,,0.0138462887
1872,teddy lewis,904,m,29,tt0082089,Body Heat,1981,,0.0396109018
1879,bill,462,m,25,tt0166110,Bones,2001,11,0.0644351464
1879,eddie mack,646,m,39,tt0166110,Bones,2001,11,0.090097629
1879,jeremiah peet,801,m,45,tt0166110,Bones,2001,11,0.1117154812
1879,jimmy bones,942,m,30,tt0166110,Bones,2001,11,0.1313807531
1879,lupovich,415,m,39,tt0166110,Bones,2001,11,0.0578800558
1879,maurice,816,m,,tt0166110,Bones,2001,11,0.1138075314
1879,patrick,1467,m,37,tt0166110,Bones,2001,11,0.2046025105
1879,pearl,1278,f,52,tt0166110,Bones,2001,11,0.1782426778
1879,stank,158,m,,tt0166110,Bones,2001,11,0.0220362622
1879,tia,185,f,20,tt0166110,Bones,2001,11,0.0258019526
1882,bank teller,156,m,48,tt0061418,Bonnie and Clyde,1967,,0.0082548418
1882,billy,202,m,25,tt0061418,Bonnie and Clyde,1967,,0.0106889618
1882,blanche,1336,f,40,tt0061418,Bonnie and Clyde,1967,,0.0706953117
1882,bonnie parker,4566,f,26,tt0061418,Bonnie and Clyde,1967,,0.2416128691
1882,buck barrow,3246,m,37,tt0061418,Bonnie and Clyde,1967,,0.1717642079
1882,c.w. moss,1490,m,28,tt0061418,Bonnie and Clyde,1967,,0.0788443222
1882,clyde barrow,7258,m,30,tt0061418,Bonnie and Clyde,1967,,0.3840618055
1882,eugene grizzard,304,m,34,tt0061418,Bonnie and Clyde,1967,,0.0160863583
1882,frank hamer,236,m,47,tt0061418,Bonnie and Clyde,1967,,0.012488094
1882,policeman,104,m,46,tt0061418,Bonnie and Clyde,1967,,0.0055032279
1884,amber waves,1294,f,37,tt0118749,Boogie Nights,1997,50,0.0722743521
1884,bank worker,148,m,52,tt0118749,Boogie Nights,1997,50,0.0082663092
1884,becky barnett,530,f,27,tt0118749,Boogie Nights,1997,50,0.0296023235
1884,buck swope,810,m,33,tt0118749,Boogie Nights,1997,50,0.0452412869
1884,college kid,218,m,,tt0118749,Boogie Nights,1997,50,0.01217605
1884,dirk diggler,4368,m,26,tt0118749,Boogie Nights,1997,50,0.2439678284
1884,dirk's mother,376,f,47,tt0118749,Boogie Nights,1997,50,0.0210008937
1884,floyd gondolli,184,m,66,tt0118749,Boogie Nights,1997,50,0.0102770331
1884,jack horner,3190,m,61,tt0118749,Boogie Nights,1997,50,0.1781724754
1884,jerome,196,m,35,tt0118749,Boogie Nights,1997,50,0.0109472744
1884,jessie st. vinc,448,f,37,tt0118749,Boogie Nights,1997,50,0.0250223414
1884,judge,210,f,41,tt0118749,Boogie Nights,1997,50,0.0117292225
1884,little bill,478,m,47,tt0118749,Boogie Nights,1997,50,0.0266979446
1884,little bill's w,110,f,38,tt0118749,Boogie Nights,1997,50,0.0061438785
1884,maurice tt rodr,676,m,41,tt0118749,Boogie Nights,1997,50,0.0377569258
1884,reed rothchild,810,m,32,tt0118749,Boogie Nights,1997,50,0.0452412869
1884,rocky,114,m,,tt0118749,Boogie Nights,1997,50,0.0063672922
1884,rollergirl,656,f,27,tt0118749,Boogie Nights,1997,50,0.036639857
1884,scotty j.,596,m,30,tt0118749,Boogie Nights,1997,50,0.0332886506
1884,sheryl lynn,350,f,26,tt0118749,Boogie Nights,1997,50,0.0195487042
1884,surfer,270,m,28,tt0118749,Boogie Nights,1997,50,0.015080429
1884,the colonel jam,1010,m,66,tt0118749,Boogie Nights,1997,50,0.056411975
1884,todd parker,678,m,28,tt0118749,Boogie Nights,1997,50,0.0378686327
1884,young stud,184,m,27,tt0118749,Boogie Nights,1997,50,0.0102770331
1886,bartender,122,m,33,tt1037705,The Book of Eli,2010,104,0.0063820883
1886,carnegie,5274,m,52,tt1037705,The Book of Eli,2010,104,0.2758945386
1886,claudia,1162,f,47,tt1037705,The Book of Eli,2010,104,0.0607867755
1886,eli,6732,m,56,tt1037705,The Book of Eli,2010,104,0.352165725
1886,engineer,402,m,61,tt1037705,The Book of Eli,2010,104,0.0210295041
1886,george,216,m,70,tt1037705,The Book of Eli,2010,104,0.011299435
1886,lombardi,490,m,67,tt1037705,The Book of Eli,2010,104,0.0256329776
1886,martha,466,f,66,tt1037705,The Book of Eli,2010,104,0.0243774848
1886,redridge,1282,m,46,tt1037705,The Book of Eli,2010,104,0.0670642394
1886,solara,2704,f,27,tt1037705,The Book of Eli,2010,104,0.1414521866
1886,young woman hij,266,f,,tt1037705,The Book of Eli,2010,104,0.013915045
1892,augustus,363,m,,tt0144117,The Boondock Saints,1999,,0.0305632736
1892,connor macmanus,1805,m,34,tt0144117,The Boondock Saints,1999,,0.1519744043
1892,detective duffy,268,m,,tt0144117,The Boondock Saints,1999,,0.0225646207
1892,detective green,321,m,,tt0144117,The Boondock Saints,1999,,0.027027027
1892,doc,274,m,75,tt0144117,The Boondock Saints,1999,,0.0230697988
1892,father,114,f,,tt0144117,The Boondock Saints,1999,,0.0095983834
1892,ivan checkov,160,m,,tt0144117,The Boondock Saints,1999,,0.0134714153
1892,mom,446,f,,tt0144117,The Boondock Saints,1999,,0.0375515703
1892,monsignor,167,m,,tt0144117,The Boondock Saints,1999,,0.0140607898
1892,murphy macmanus,1280,m,30,tt0144117,The Boondock Saints,1999,,0.1077713227
1892,paul smecker,3606,m,44,tt0144117,The Boondock Saints,1999,,0.3036120232
1892,priest,327,m,,tt0144117,The Boondock Saints,1999,,0.0275322051
1892,rocco,2088,m,47,tt0144117,The Boondock Saints,1999,,0.1758019702
1892,the chief,150,m,,tt0144117,The Boondock Saints,1999,,0.0126294519
1892,yakavetta,508,m,38,tt0144117,The Boondock Saints,1999,,0.0427717437
1893,anthony adams,5452,m,25,tt0115734,Bottle Rocket,1996,2,0.2808282683
1893,applejack,786,m,55,tt0115734,Bottle Rocket,1996,2,0.040486247
1893,bob mapplethorp,2660,m,,tt0115734,Bottle Rocket,1996,2,0.1370145256
1893,dignan,8040,m,28,tt0115734,Bottle Rocket,1996,2,0.41413413
1893,future man,224,m,32,tt0115734,Bottle Rocket,1996,2,0.0115380653
1893,kumar,126,m,78,tt0115734,Bottle Rocket,1996,2,0.0064901617
1893,mr. henry,1796,m,56,tt0115734,Bottle Rocket,1996,2,0.0925105594
1893,phil,202,m,34,tt0115734,Bottle Rocket,1996,2,0.0104048625
1893,temple,128,m,,tt0115734,Bottle Rocket,1996,2,0.0065931802
1895,caesar,6100,m,45,tt0115736,Bound,1996,7,0.3306950016
1895,cop #1,198,m,,tt0115736,Bound,1996,7,0.0107340345
1895,corky,4558,f,34,tt0115736,Bound,1996,7,0.2470996422
1895,gino marzzone,410,m,66,tt0115736,Bound,1996,7,0.0222270411
1895,johnnie marzzon,630,m,35,tt0115736,Bound,1996,7,0.0341537461
1895,violet,6550,f,38,tt0115736,Bound,1996,7,0.3550905345
1902,bourne,2006,m,32,tt0258463,The Bourne Identity,2002,181,0.3115874495
1902,conklin,895,m,51,tt0258463,The Bourne Identity,2002,181,0.1390183287
1902,consulate clerk,130,m,48,tt0258463,The Bourne Identity,2002,181,0.0201926064
1902,giancarlo,173,m,59,tt0258463,The Bourne Identity,2002,181,0.0268716993
1902,marie,1397,f,28,tt0258463,The Bourne Identity,2002,181,0.2169928549
1902,marshall,144,m,,tt0258463,The Bourne Identity,2002,181,0.0223671948
1902,morgue boss,190,m,53,tt0258463,The Bourne Identity,2002,181,0.0295122709
1902,rawlins,198,m,36,tt0258463,The Bourne Identity,2002,181,0.0307548928
1902,security chief,134,m,32,tt0258463,The Bourne Identity,2002,181,0.0208139174
1902,the professor,105,m,38,tt0258463,The Bourne Identity,2002,181,0.0163094129
1902,ward abbott,386,m,56,tt0258463,The Bourne Identity,2002,181,0.0599565082
1902,wombosi,524,m,35,tt0258463,The Bourne Identity,2002,181,0.0813917366
1902,zorn,156,m,30,tt0258463,The Bourne Identity,2002,181,0.0242311277
1904,danny zorn,576,m,32,tt0372183,The Bourne Supremacy,2004,246,0.0557491289
1904,gretkov,216,m,42,tt0372183,The Bourne Supremacy,2004,246,0.0209059233
1904,irena neski,176,f,17,tt0372183,The Bourne Supremacy,2004,246,0.0170344561
1904,jarda,366,m,38,tt0372183,The Bourne Supremacy,2004,246,0.0354239257
1904,jason bourne,2028,m,34,tt0372183,The Bourne Supremacy,2004,246,0.1962833914
1904,kirill,114,m,32,tt0372183,The Bourne Supremacy,2004,246,0.0110336818
1904,marie,474,f,30,tt0372183,The Bourne Supremacy,2004,246,0.0458768873
1904,martin marshall,262,m,49,tt0372183,The Bourne Supremacy,2004,246,0.0253581107
1904,moscow taxi dri,118,m,,tt0372183,The Bourne Supremacy,2004,246,0.0114208285
1904,nevins,112,m,35,tt0372183,The Bourne Supremacy,2004,246,0.0108401084
1904,nicky,1100,f,23,tt0372183,The Bourne Supremacy,2004,246,0.1064653504
1904,pamela landy,2298,f,48,tt0372183,The Bourne Supremacy,2004,246,0.2224157956
1904,teddy,110,m,48,tt0372183,The Bourne Supremacy,2004,246,0.010646535
1904,tom cronin,842,m,,tt0372183,The Bourne Supremacy,2004,246,0.0814943864
1904,ward abbott,1540,m,58,tt0372183,The Bourne Supremacy,2004,246,0.1490514905
1907,dr. albert hirs,730,m,71,tt0440963,The Bourne Ultimatum,2007,287,0.0695900858
1907,ezra kramer,396,m,66,tt0440963,The Bourne Ultimatum,2007,287,0.0377502383
1907,jason bourne,1982,m,37,tt0440963,The Bourne Ultimatum,2007,287,0.1889418494
1907,nicky parsons,384,f,26,tt0440963,The Bourne Ultimatum,2007,287,0.0366062917
1907,noah vosen,3516,m,58,tt0440963,The Bourne Ultimatum,2007,287,0.3351763584
1907,pam landy,1612,f,51,tt0440963,The Bourne Ultimatum,2007,287,0.1536701621
1907,simon ross,464,m,33,tt0440963,The Bourne Ultimatum,2007,287,0.0442326025
1907,tactical team l,134,m,36,tt0440963,The Bourne Ultimatum,2007,287,0.0127740705
1907,tom cronin,366,m,,tt0440963,The Bourne Ultimatum,2007,287,0.0348903718
1907,ward abbott    ,118,m,61,tt0440963,The Bourne Ultimatum,2007,287,0.0112488084
1907,wills,788,m,46,tt0440963,The Bourne Ultimatum,2007,287,0.0751191611
1909,arlington,294,m,,tt0362478,The Box,2009,17,0.0210405783
1909,arlington stewa,1610,m,71,tt0362478,The Box,2009,17,0.1152222143
1909,arthur lewis,2819,m,36,tt0362478,The Box,2009,17,0.2017462249
1909,bevilacqua,521,m,,tt0362478,The Box,2009,17,0.0372861948
1909,charles,104,m,,tt0362478,The Box,2009,17,0.0074429256
1909,dana,457,f,27,tt0362478,The Box,2009,17,0.0327059329
1909,dr. earl stupe,317,m,57,tt0362478,The Box,2009,17,0.0226866099
1909,elizabeth,134,f,,tt0362478,The Box,2009,17,0.0095899234
1909,female neighbor,254,f,,tt0362478,The Box,2009,17,0.0181779145
1909,jim,533,m,,tt0362478,The Box,2009,17,0.0381449939
1909,martin teague,156,m,,tt0362478,The Box,2009,17,0.0111643885
1909,nathan,255,m,,tt0362478,The Box,2009,17,0.0182494811
1909,norm cahill,463,m,61,tt0362478,The Box,2009,17,0.0331353324
1909,norma lewis,3990,f,37,tt0362478,The Box,2009,17,0.2855507049
1909,reporter,112,m,,tt0362478,The Box,2009,17,0.0080154584
1909,reston,432,m,,tt0362478,The Box,2009,17,0.0309167681
1909,susan,173,f,,tt0362478,The Box,2009,17,0.0123810205
1909,walter lewis,1065,m,,tt0362478,The Box,2009,17,0.0762184212
1909,wendell matheso,284,m,,tt0362478,The Box,2009,17,0.0203249123
1919,allison reynold,1302,f,23,tt0088847,The Breakfast Club,1985,93,0.0727862254
1919,andrew clark,2850,m,23,tt0088847,The Breakfast Club,1985,93,0.1593246869
1919,brian johnson,3058,m,17,tt0088847,The Breakfast Club,1985,93,0.1709525939
1919,carl,484,m,29,tt0088847,The Breakfast Club,1985,93,0.0270572451
1919,claire standish,2974,f,17,tt0088847,The Breakfast Club,1985,93,0.1662567084
1919,john bender,4574,m,26,tt0088847,The Breakfast Club,1985,93,0.2557021467
1919,richard vernon,2646,m,46,tt0088847,The Breakfast Club,1985,93,0.1479203936
1921,500 race announ,230,m,,tt0078902,Breaking Away,1979,,0.0216797059
1921,cyril,1534,m,22,tt0078902,Breaking Away,1979,,0.1445942125
1921,dave,2284,m,24,tt0078902,Breaking Away,1979,,0.2152889056
1921,girl,168,f,,tt0078902,Breaking Away,1979,,0.0158356113
1921,katherine,401,f,26,tt0078902,Breaking Away,1979,,0.037798096
1921,mike,1033,m,25,tt0078902,Breaking Away,1979,,0.0973701574
1921,moocher,772,m,18,tt0078902,Breaking Away,1979,,0.0727684042
1921,mr blase,2258,m,,tt0078902,Breaking Away,1979,,0.2128381563
1921,mrs blase,830,f,,tt0078902,Breaking Away,1979,,0.0782354605
1921,nancy,396,f,29,tt0078902,Breaking Away,1979,,0.037326798
1921,priest,111,m,,tt0078902,Breaking Away,1979,,0.0104628146
1921,rod,437,m,23,tt0078902,Breaking Away,1979,,0.0411914412
1921,university pres,155,m,,tt0078902,Breaking Away,1979,,0.0146102366
